Date,Code,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
2023-05-10,77410,ＨＯＹＡ,HOYA CORPORATION,9,電機・精密,3750,精密機器,TOPIX Core30,0111,プライム
2023-05-10,77430,シード,"SEED CO.,LTD.",9,電機・精密,3750,精密機器,TOPIX Small 2,0111,プライム
2023-05-10,77440,ノーリツ鋼機,"Noritsu Koki Co.,Ltd.",9,電機・精密,3750,精密機器,TOPIX Small 1,0111,プライム
2023-05-10,77450,Ａ＆Ｄホロンホールディングス,"A&D HOLON Holdings Company,Limited",9,電機・精密,3750,精密機器,TOPIX Small 2,0111,プライム
2023-05-10,77460,岡本硝子,"OKAMOTO GLASS CO.,LTD.",9,電機・精密,3750,精密機器,-,0112,スタンダード
2023-05-10,77470,朝日インテック,"ASAHI INTECC CO.,LTD.",9,電機・精密,3750,精密機器,TOPIX Mid400,0111,プライム
2023-05-10,77490,メディキット,"MEDIKIT CO.,LTD.",9,電機・精密,3750,精密機器,-,0112,スタンダード
2023-05-10,77510,キヤノン,CANON INC.,9,電機・精密,3650,電気機器,TOPIX Large70,0111,プライム
2023-05-10,77520,リコー,"RICOH COMPANY,LTD.",9,電機・精密,3650,電気機器,TOPIX Mid400,0111,プライム
2023-05-10,77600,ＩＭＶ,IMV CORPORATION,9,電機・精密,3750,精密機器,-,0112,スタンダード
2023-05-10,77620,シチズン時計,"Citizen Watch Co.,Ltd.",9,電機・精密,3750,精密機器,TOPIX Small 1,0111,プライム
2023-05-10,77690,リズム,"RHYTHM CO.,LTD.",9,電機・精密,3750,精密機器,TOPIX Small 2,0111,プライム
2023-05-10,77710,日本精密,"Nihon Seimitsu Co.,Ltd.",9,電機・精密,3750,精密機器,-,0112,スタンダード
2023-05-10,77740,ジャパン・ティッシュエンジニアリング,"Japan Tissue Engineering Co.,Ltd.",9,電機・精密,3750,精密機器,-,0113,グロース
2023-05-10,77750,大研医器,"DAIKEN MEDICAL CO.,LTD.",9,電機・精密,3750,精密機器,TOPIX Small 2,0111,プライム
2023-05-10,77760,セルシード,CellSeed Inc.,9,電機・精密,3750,精密機器,-,0113,グロース
2023-05-10,77770,スリー・ディー・マトリックス,"3-D Matrix,Ltd.",9,電機・精密,3750,精密機器,-,0113,グロース
2023-05-10,77790,ＣＹＢＥＲＤＹＮＥ,"CYBERDYNE,INC.",9,電機・精密,3750,精密機器,-,0113,グロース
2023-05-10,77800,メニコン,"Menicon Co.,Ltd.",9,電機・精密,3750,精密機器,TOPIX Mid400,0111,プライム
2023-05-10,77810,平山ホールディングス,"HIRAYAMA HOLDINGS Co.,Ltd.",9,電機・精密,3750,精密機器,-,0112,スタンダード
2023-05-10,77820,シンシア,"Sincere Co.,LTD.",9,電機・精密,3750,精密機器,TOPIX Small 2,0112,スタンダード
2023-05-10,77900,バルコス,"BARCOS Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0105,TOKYO PRO MARKET
2023-05-10,77910,ドリームベッド,"DREAMBED CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,77920,コラントッテ,"Colan Totte.Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,77930,イメージ・マジック,IMAGE MAGIC Inc.,10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,77940,イーディーピー,EDP Corporation,10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,77950,ＫＹＯＲＩＴＳＵ,"KYORITSU CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0112,スタンダード
2023-05-10,78000,アミファ,"Amifa Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78030,ブシロード,Bushiroad Inc.,10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,78040,ビーアンドピー,"B&P Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78050,プリントネット,PRINTNET INC.,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78060,ＭＴＧ,"MTG Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,78070,幸和製作所,"KOWA CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78080,シー・エス・ランバー,"C.S. LUMBER CO.,INC",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78090,壽屋,"KOTOBUKIYA CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78100,クロスフォー,"Crossfor Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78110,中本パックス,"NAKAMOTO PACKS CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78120,クレステック,CRESTEC Inc.,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78130,プラッツ,"PLATZ Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,78140,日本創発グループ,"JAPAN Creative Platform Group Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78150,東京ボード工業,"TOKYO BOARD INDUSTRIES CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78160,スノーピーク,"Snow Peak,Inc.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 1,0111,プライム
2023-05-10,78170,パラマウントベッドホールディングス,"PARAMOUNT BED HOLDINGS CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 1,0111,プライム
2023-05-10,78180,トランザクション,"TRANSACTION CO.,Ltd.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78190,粧美堂,SHOBIDO Corporation,10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78200,ニホンフラッシュ,"NIHON FLUSH CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78210,前田工繊,"MAEDA KOSEN CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 1,0111,プライム
2023-05-10,78220,永大産業,"Eidai Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0112,スタンダード
2023-05-10,78230,アートネイチャー,ARTNATURE INC.,10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
